Order ID,Kode Minuman,Jumlah,Tanggal Order,Harga Satuan,Ukuran
O00564,P005,4,3/28/2024,10000,Large
O00564,P002,10,11/16/2024,5000,Small
O00565,P002,7,6/22/2024,5000,Small
O00565,P005,10,12/29/2024,8000,Regular
O00566,P004,10,1/21/2024,10000,Large
O00566,P006,1,9/11/2024,10000,Small
O00566,P003,2,9/24/2024,8000,Regular
O00566,P004,2,1/13/2024,6000,Small
O00567,P005,10,3/19/2024,10000,Large
O00567,P002,10,9/3/2024,7000,Regular
O00567,P008,6,1/9/2024,14000,Large
O00568,P005,3,12/2/2024,10000,Large
O00569,P007,10,1/30/2024,12000,Regular
O00569,P001,8,5/19/2024,5000,Regular
O00569,P003,9,2/19/2024,10000,Large
O00570,P007,3,7/13/2024,10000,Small
O00570,P006,4,4/25/2024,12000,Regular
O00570,P004,8,8/24/2024,10000,Large
O00570,P005,10,7/7/2024,8000,Regular
O00571,P008,4,12/10/2024,14000,Large
O00571,P001,4,8/29/2024,5000,Regular
O00571,P005,6,4/5/2024,6000,Small
O00572,P006,7,6/15/2024,14000,Large
O00572,P004,5,3/4/2024,6000,Small
O00573,P001,9,8/19/2024,5000,Regular
O00573,P001,5,7/29/2024,5000,Regular
O00573,P002,2,6/26/2024,7000,Regular
O00573,P005,4,1/31/2024,6000,Small
O00574,P007,2,1/4/2024,14000,Large
O00574,P005,2,7/9/2024,10000,Large
O00574,P003,9,7/10/2024,10000,Large
O00574,P005,1,3/22/2024,10000,Large
O00575,P007,10,12/28/2024,10000,Small
O00575,P002,4,9/3/2024,7000,Regular
O00575,P005,8,9/13/2024,6000,Small
O00575,P003,6,6/20/2024,10000,Large
O00575,P002,7,8/3/2024,5000,Small
O00575,P003,6,4/3/2024,6000,Small
O00576,P003,8,3/18/2024,8000,Regular
O00576,P005,1,7/27/2024,8000,Regular
O00577,P001,4,6/18/2024,3000,Small
O00577,P007,3,6/23/2024,12000,Regular
O00578,P003,2,10/15/2024,8000,Regular
O00578,P001,8,7/16/2024,3000,Small
O00578,P001,6,11/4/2024,3000,Small
O00578,P007,10,5/7/2024,10000,Small
O00579,P005,9,4/15/2024,10000,Large
O00579,P006,6,9/9/2024,14000,Large
O00579,P004,1,9/11/2024,8000,Regular
O00579,P008,10,7/2/2024,14000,Large
O00580,P005,6,2/15/2024,8000,Regular
O00580,P008,5,3/13/2024,14000,Large
O00581,P008,8,1/22/2024,12000,Regular
O00581,P003,8,6/7/2024,6000,Small
O00581,P002,2,2/9/2024,9000,Large
O00581,P002,7,1/13/2024,9000,Large
O00581,P001,8,7/6/2024,5000,Regular
O00582,P008,6,4/29/2024,14000,Large
O00582,P003,3,6/15/2024,10000,Large
O00582,P006,2,11/3/2024,10000,Small
O00583,P008,3,3/4/2024,14000,Large
O00583,P006,8,4/1/2024,14000,Large
O00584,P006,5,8/16/2024,12000,Regular
O00584,P006,4,2/7/2024,14000,Large
O00584,P004,10,6/7/2024,6000,Small
O00585,P006,1,5/19/2024,14000,Large
O00585,P006,4,3/18/2024,14000,Large
O00586,P004,3,1/8/2024,10000,Large
O00586,P007,8,6/20/2024,10000,Small
O00587,P007,1,10/16/2024,12000,Regular
O00587,P006,4,5/24/2024,10000,Small
O00588,P004,2,10/31/2024,6000,Small
O00588,P007,2,12/5/2024,14000,Large
O00588,P003,4,6/11/2024,8000,Regular
O00588,P005,7,11/21/2024,8000,Regular
O00588,P008,7,9/9/2024,10000,Small
O00588,P008,6,1/11/2024,12000,Regular
O00588,P004,10,7/13/2024,10000,Large
O00588,P003,6,9/16/2024,6000,Small
O00589,P006,10,1/2/2024,12000,Regular
O00589,P002,3,12/21/2024,5000,Small
O00589,P007,3,8/7/2024,10000,Small
O00589,P006,6,11/21/2024,14000,Large
O00589,P007,6,1/1/2024,14000,Large
O00590,P001,3,8/29/2024,3000,Small
O00590,P004,3,4/22/2024,8000,Regular
O00591,P001,6,5/25/2024,3000,Small
O00592,P006,5,5/18/2024,12000,Regular
O00592,P001,5,9/15/2024,3000,Small
O00593,P006,10,9/18/2024,12000,Regular
O00593,P005,1,9/24/2024,6000,Small
O00593,P005,2,3/5/2024,8000,Regular
O00593,P001,3,5/16/2024,5000,Regular
O00593,P001,5,6/14/2024,7000,Large
O00593,P006,10,8/4/2024,14000,Large
O00594,P004,4,4/28/2024,10000,Large
O00594,P001,7,11/27/2024,7000,Large
O00594,P005,9,3/28/2024,8000,Regular
O00594,P002,7,4/12/2024,7000,Regular
O00594,P006,2,5/6/2024,12000,Regular
O00595,P007,3,10/31/2024,10000,Small
O00595,P002,7,6/18/2024,5000,Small
O00595,P002,2,6/29/2024,7000,Regular
O00596,P005,1,6/1/2024,6000,Small
O00596,P005,10,12/9/2024,10000,Large
O00596,P005,6,5/4/2024,6000,Small
O00596,P001,10,5/10/2024,3000,Small
O00597,P001,3,4/16/2024,3000,Small
O00598,P006,9,11/19/2024,14000,Large
O00598,P001,8,7/19/2024,3000,Small
O00598,P003,10,4/6/2024,8000,Regular
O00598,P001,3,9/14/2024,7000,Large
O00598,P005,3,12/17/2024,8000,Regular
O00598,P002,10,7/4/2024,7000,Regular
O00598,P004,7,6/21/2024,8000,Regular
O00601,P004,8,4/19/2024,8000,Regular
O00601,P007,5,7/16/2024,12000,Regular
O00601,P006,3,12/15/2024,14000,Large
O00601,P008,4,10/17/2024,10000,Small
O00602,P008,5,10/19/2024,14000,Large
O00602,P005,5,6/6/2024,8000,Regular
O00602,P004,10,3/19/2024,6000,Small
O00602,P003,3,3/8/2024,10000,Large
O00603,P004,6,1/24/2024,6000,Small
O00604,P001,5,5/13/2024,7000,Large
O00604,P002,8,7/14/2024,7000,Regular
O00604,P006,2,8/9/2024,14000,Large
O00604,P008,5,11/6/2024,10000,Small
O00605,P006,9,9/29/2024,14000,Large
O00605,P003,7,9/23/2024,10000,Large
O00605,P001,4,1/18/2024,3000,Small
O00605,P005,9,1/13/2024,6000,Small
O00607,P006,3,3/14/2024,10000,Small
O00607,P004,7,5/28/2024,6000,Small
O00608,P008,9,8/11/2024,12000,Regular
O00608,P001,6,8/13/2024,7000,Large
O00608,P003,3,6/15/2024,6000,Small
O00609,P006,8,5/27/2024,12000,Regular
O00609,P003,8,2/16/2024,10000,Large
O00610,P004,2,9/23/2024,8000,Regular
O00610,P003,9,3/20/2024,6000,Small
O00610,P004,4,2/28/2024,6000,Small
O00610,P006,6,7/1/2024,10000,Small
O00610,P006,6,7/31/2024,14000,Large
O00611,P002,1,10/17/2024,5000,Small
O00611,P002,4,3/11/2024,9000,Large
O00612,P001,9,5/10/2024,3000,Small
O00612,P002,4,10/16/2024,5000,Small
O00612,P001,9,3/20/2024,3000,Small
O00613,P003,9,8/25/2024,10000,Large
O00613,P008,9,5/2/2024,10000,Small
O00613,P007,7,10/9/2024,14000,Large
O00613,P008,1,3/22/2024,12000,Regular
O00613,P002,3,6/29/2024,5000,Small
O00613,P008,2,10/1/2024,12000,Regular
O00613,P004,1,4/16/2024,10000,Large
O00614,P008,6,10/18/2024,10000,Small
O00614,P003,4,7/27/2024,10000,Large
O00614,P002,4,2/14/2024,7000,Regular
O00615,P002,8,11/11/2024,5000,Small
O00615,P005,8,7/15/2024,10000,Large
O00616,P003,8,2/27/2024,8000,Regular
O00616,P007,8,5/5/2024,12000,Regular
O00616,P002,6,3/31/2024,5000,Small
O00617,P004,1,10/25/2024,10000,Large
O00618,P008,4,1/4/2024,12000,Regular
O00618,P003,8,8/9/2024,6000,Small
O00618,P007,10,10/30/2024,12000,Regular
O00618,P003,4,10/25/2024,10000,Large
O00619,P002,3,5/26/2024,9000,Large
O00619,P004,10,3/2/2024,10000,Large
O00619,P003,10,6/21/2024,8000,Regular
O00620,P008,4,9/22/2024,10000,Small
O00620,P007,4,9/12/2024,10000,Small
O00620,P001,8,11/28/2024,3000,Small
O00620,P008,5,11/8/2024,10000,Small
O00620,P007,3,5/18/2024,12000,Regular
O00620,P008,4,5/21/2024,12000,Regular
O00620,P004,7,6/19/2024,10000,Large
O00621,P005,7,10/19/2024,8000,Regular
O00621,P007,6,1/31/2024,10000,Small
O00621,P002,5,5/29/2024,9000,Large
O00622,P005,2,7/19/2024,6000,Small
O00623,P003,8,3/29/2024,6000,Small
O00623,P007,5,7/3/2024,14000,Large
O00623,P006,6,12/6/2024,12000,Regular
O00624,P003,8,5/15/2024,6000,Small
O00624,P008,2,2/21/2024,10000,Small
O00624,P006,6,6/4/2024,10000,Small
O00624,P005,2,3/4/2024,6000,Small
O00624,P007,10,7/17/2024,14000,Large
O00625,P003,4,9/9/2024,10000,Large
O00625,P003,10,8/4/2024,10000,Large
O00626,P007,8,2/9/2024,10000,Small
O00627,P008,2,4/5/2024,10000,Small
O00627,P007,3,5/9/2024,12000,Regular
O00628,P006,8,4/18/2024,10000,Small
O00628,P005,5,1/12/2024,10000,Large
O00628,P001,9,12/25/2024,7000,Large
O00628,P002,6,12/4/2024,7000,Regular
O00628,P004,8,12/24/2024,10000,Large
O00629,P003,2,10/12/2024,8000,Regular
O00629,P003,8,1/2/2024,10000,Large
O00629,P003,9,8/16/2024,6000,Small
O00629,P008,6,4/16/2024,10000,Small
O00629,P004,6,11/3/2024,8000,Regular
O00629,P003,8,10/14/2024,8000,Regular
O00630,P001,4,8/29/2024,5000,Regular
O00630,P001,8,7/14/2024,3000,Small
O00630,P003,4,1/12/2024,8000,Regular
O00630,P002,1,7/22/2024,7000,Regular
O00631,P008,6,10/23/2024,14000,Large
O00631,P008,8,3/28/2024,12000,Regular
O00632,P005,7,5/29/2024,6000,Small
O00632,P003,7,4/5/2024,8000,Regular
O00632,P003,9,4/9/2024,8000,Regular
O00632,P004,6,12/25/2024,10000,Large
O00632,P007,3,1/26/2024,14000,Large
O00633,P007,1,9/10/2024,12000,Regular
O00633,P008,8,10/21/2024,12000,Regular
O00633,P008,7,5/28/2024,14000,Large
O00633,P002,2,2/16/2024,5000,Small
O00634,P005,1,4/12/2024,6000,Small
O00634,P002,9,3/9/2024,9000,Large
O00634,P003,1,10/14/2024,8000,Regular
O00634,P008,8,5/15/2024,12000,Regular
O00634,P003,1,4/13/2024,6000,Small
O00634,P005,6,8/2/2024,8000,Regular
O00635,P007,10,7/20/2024,14000,Large
O00635,P004,8,7/6/2024,10000,Large
O00635,P007,6,1/8/2024,14000,Large
O00636,P007,10,8/22/2024,14000,Large
O00637,P005,1,9/8/2024,10000,Large
O00637,P007,4,1/24/2024,14000,Large
O00637,P002,3,6/19/2024,5000,Small
O00638,P008,4,7/19/2024,12000,Regular
O00638,P004,8,8/23/2024,10000,Large
O00638,P005,9,5/29/2024,6000,Small
O00639,P001,10,4/13/2024,5000,Regular
O00639,P001,1,11/25/2024,5000,Regular
O00639,P003,10,11/16/2024,8000,Regular
O00639,P005,7,1/11/2024,10000,Large
O00640,P005,6,4/21/2024,6000,Small
O00640,P006,8,8/20/2024,12000,Regular
O00640,P001,5,7/4/2024,7000,Large
O00640,P007,8,3/30/2024,10000,Small
O00641,P008,6,10/9/2024,12000,Regular
O00641,P001,10,11/19/2024,3000,Small
O00642,P004,7,8/18/2024,10000,Large
O00642,P008,7,3/12/2024,14000,Large
O00643,P008,8,12/7/2024,10000,Small
O00644,P005,8,5/19/2024,10000,Large
O00644,P007,4,3/18/2024,14000,Large
O00644,P004,7,4/18/2024,6000,Small
O00644,P003,6,1/18/2024,6000,Small
O00645,P006,2,10/25/2024,14000,Large
O00645,P007,10,2/10/2024,10000,Small
O00645,P001,1,1/14/2024,3000,Small
O00646,P001,10,12/12/2024,5000,Regular
O00646,P003,3,11/3/2024,10000,Large
O00646,P005,8,4/7/2024,10000,Large
O00646,P005,10,1/30/2024,8000,Regular
O00646,P004,10,7/9/2024,8000,Regular
O00646,P002,10,7/28/2024,9000,Large
O00646,P003,9,1/7/2024,10000,Large
O00647,P006,9,8/19/2024,12000,Regular
O00647,P007,3,9/2/2024,12000,Regular
O00647,P002,4,3/2/2024,5000,Small
O00648,P006,9,7/23/2024,14000,Large
O00648,P007,6,9/11/2024,12000,Regular
O00648,P005,2,11/29/2024,6000,Small
O00649,P007,4,6/5/2024,14000,Large
O00649,P006,10,7/25/2024,14000,Large
O00649,P006,3,10/29/2024,14000,Large
O00649,P004,8,12/18/2024,6000,Small
O00650,P003,8,4/9/2024,8000,Regular
O00650,P003,3,8/14/2024,10000,Large
O00650,P001,10,9/16/2024,5000,Regular
O00651,P008,5,3/16/2024,12000,Regular
O00652,P006,5,8/29/2024,10000,Small
O00653,P008,1,11/12/2024,12000,Regular
O00653,P005,8,4/17/2024,8000,Regular
O00653,P001,4,5/3/2024,7000,Large
O00654,P006,2,9/15/2024,14000,Large
O00654,P005,1,3/18/2024,8000,Regular
O00655,P006,9,8/18/2024,12000,Regular
O00656,P003,10,9/27/2024,10000,Large
O00656,P005,8,3/15/2024,8000,Regular
O00657,P001,9,10/21/2024,7000,Large
O00657,P007,7,12/3/2024,12000,Regular
O00657,P004,4,10/26/2024,6000,Small
O00657,P002,6,5/17/2024,9000,Large
O00658,P005,2,1/17/2024,6000,Small
O00658,P001,3,10/23/2024,7000,Large
O00658,P004,2,6/15/2024,6000,Small
O00659,P007,2,12/1/2024,10000,Small
O00659,P004,1,1/11/2024,6000,Small
O00659,P005,4,3/13/2024,8000,Regular
O00659,P008,2,8/25/2024,14000,Large
O00660,P003,8,12/23/2024,8000,Regular
O00660,P008,10,10/5/2024,14000,Large
O00660,P002,10,8/29/2024,9000,Large
O00661,P007,6,3/9/2024,12000,Regular
O00661,P001,1,2/4/2024,5000,Regular
O00661,P006,5,8/2/2024,14000,Large
O00661,P001,5,8/22/2024,7000,Large
O00661,P005,10,10/9/2024,10000,Large
O00661,P008,7,11/2/2024,12000,Regular
O00661,P005,6,7/2/2024,6000,Small
O00661,P002,5,5/18/2024,7000,Regular
O00662,P007,7,6/18/2024,10000,Small
O00662,P003,9,1/21/2024,10000,Large
O00662,P002,2,6/21/2024,7000,Regular
O00662,P006,2,8/20/2024,10000,Small
O00662,P005,9,2/5/2024,10000,Large
O00662,P002,2,8/6/2024,5000,Small
O00662,P003,5,5/26/2024,10000,Large
O00662,P006,7,2/23/2024,12000,Regular
O00662,P003,4,12/11/2024,8000,Regular
O00662,P005,2,7/31/2024,10000,Large
O00663,P005,2,11/11/2024,6000,Small
O00663,P002,9,1/4/2024,5000,Small
O00663,P002,3,8/23/2024,7000,Regular
O00664,P004,2,10/1/2024,8000,Regular
O00664,P001,3,8/13/2024,7000,Large
O00664,P008,7,1/1/2024,12000,Regular
O00664,P007,10,12/3/2024,10000,Small
O00664,P005,5,5/15/2024,8000,Regular
O00664,P001,1,12/16/2024,3000,Small
O00665,P008,3,2/8/2024,12000,Regular
O00665,P005,8,6/21/2024,10000,Large
O00665,P007,10,7/17/2024,12000,Regular
O00666,P003,1,12/25/2024,10000,Large
O00666,P003,3,5/12/2024,6000,Small
O00666,P001,7,2/6/2024,5000,Regular
O00666,P004,4,4/19/2024,6000,Small
O00667,P004,4,3/10/2024,6000,Small
O00667,P007,7,8/30/2024,14000,Large
O00667,P001,2,4/15/2024,5000,Regular
O00668,P007,5,12/21/2024,12000,Regular
O00668,P003,10,12/22/2024,8000,Regular
O00668,P008,3,11/18/2024,12000,Regular
O00669,P008,10,11/1/2024,14000,Large
O00669,P003,9,5/20/2024,8000,Regular
O00670,P005,7,10/16/2024,10000,Large
O00670,P002,9,5/23/2024,5000,Small
O00670,P004,6,10/18/2024,10000,Large
O00670,P006,1,3/30/2024,14000,Large
O00671,P007,8,3/19/2024,14000,Large
O00672,P002,4,2/8/2024,7000,Regular
O00672,P008,6,7/27/2024,12000,Regular
O00672,P007,10,11/25/2024,10000,Small
O00672,P005,7,3/4/2024,6000,Small
O00672,P008,1,3/2/2024,12000,Regular
O00672,P007,9,9/27/2024,10000,Small
O00672,P004,10,8/20/2024,10000,Large
O00672,P002,4,9/9/2024,9000,Large
O00673,P006,2,4/21/2024,10000,Small
O00673,P006,8,12/21/2024,10000,Small
O00673,P004,5,3/13/2024,10000,Large
O00674,P002,2,1/1/2024,9000,Large
O00674,P001,8,1/31/2024,5000,Regular
O00674,P003,9,1/11/2024,8000,Regular
O00674,P001,4,9/9/2024,5000,Regular
O00675,P001,6,1/29/2024,3000,Small
O00675,P003,5,12/14/2024,10000,Large
O00676,P005,8,4/8/2024,10000,Large
O00676,P008,4,8/12/2024,14000,Large
O00676,P004,3,10/12/2024,10000,Large
O00676,P006,3,1/22/2024,10000,Small
O00677,P005,2,3/10/2024,10000,Large
O00678,P006,5,6/11/2024,10000,Small
O00678,P008,5,11/25/2024,14000,Large
O00679,P007,5,6/3/2024,10000,Small
O00679,P006,10,12/17/2024,10000,Small
O00680,P005,9,12/6/2024,10000,Large
O00680,P005,2,12/2/2024,8000,Regular
O00680,P004,4,3/8/2024,6000,Small
O00681,P007,7,2/4/2024,14000,Large
O00681,P007,9,5/19/2024,10000,Small
O00681,P003,2,5/24/2024,10000,Large
O00682,P004,5,7/7/2024,8000,Regular
O00682,P001,6,11/12/2024,7000,Large
O00682,P003,7,8/19/2024,6000,Small
O00682,P008,6,1/28/2024,10000,Small
O00683,P002,3,1/13/2024,9000,Large
O00683,P008,7,1/11/2024,14000,Large
O00683,P004,3,5/24/2024,6000,Small
O00684,P004,7,9/10/2024,10000,Large
O00684,P005,4,3/2/2024,8000,Regular
O00685,P002,10,9/16/2024,9000,Large
O00685,P002,6,1/28/2024,9000,Large
O00685,P006,9,7/22/2024,10000,Small
O00685,P001,6,6/27/2024,3000,Small
O00685,P003,1,7/7/2024,6000,Small
O00685,P008,10,10/5/2024,14000,Large
O00685,P003,2,3/5/2024,6000,Small
O00686,P006,7,1/22/2024,10000,Small
O00686,P005,4,5/31/2024,8000,Regular
O00686,P004,2,4/21/2024,8000,Regular
O00686,P006,9,4/8/2024,14000,Large
O00687,P004,4,10/17/2024,6000,Small
O00687,P002,4,8/15/2024,5000,Small
O00687,P001,6,12/29/2024,5000,Regular
O00687,P006,6,1/5/2024,12000,Regular
O00688,P002,6,10/5/2024,9000,Large
O00688,P005,5,3/18/2024,8000,Regular
O00688,P006,9,3/28/2024,12000,Regular
O00688,P006,9,7/18/2024,14000,Large
O00688,P001,5,10/10/2024,3000,Small
O00689,P008,3,2/12/2024,12000,Regular
O00689,P003,1,4/13/2024,6000,Small
O00689,P002,9,8/24/2024,7000,Regular
O00690,P003,10,6/9/2024,8000,Regular
O00690,P003,2,3/7/2024,8000,Regular
O00690,P007,10,6/24/2024,12000,Regular
O00690,P005,4,7/7/2024,10000,Large
O00690,P002,3,11/3/2024,7000,Regular
O00690,P002,3,10/29/2024,7000,Regular
O00690,P005,2,9/7/2024,8000,Regular
O00691,P001,7,9/15/2024,3000,Small
O00691,P003,7,2/17/2024,8000,Regular
O00691,P005,6,5/14/2024,10000,Large
O00691,P006,8,5/3/2024,12000,Regular
O00692,P006,9,8/22/2024,12000,Regular
O00693,P002,4,12/1/2024,5000,Small
O00693,P004,1,12/6/2024,10000,Large
O00693,P003,5,5/7/2024,10000,Large
O00693,P001,1,3/2/2024,5000,Regular
O00695,P002,6,7/1/2024,7000,Regular
O00695,P001,3,10/27/2024,3000,Small
O00695,P005,5,8/29/2024,6000,Small
O00696,P006,6,2/13/2024,10000,Small
O00696,P004,4,6/6/2024,6000,Small
O00696,P003,5,12/16/2024,8000,Regular
O00697,P003,6,7/22/2024,10000,Large
O00697,P006,10,10/15/2024,10000,Small
O00698,P008,5,5/3/2024,10000,Small
O00698,P008,7,5/1/2024,12000,Regular
O00698,P001,8,1/24/2024,7000,Large
O00698,P007,8,5/14/2024,14000,Large
O00698,P001,3,6/13/2024,7000,Large
O00699,P001,3,10/15/2024,3000,Small
O00699,P003,8,11/27/2024,10000,Large
O00699,P006,4,11/23/2024,14000,Large
O00700,P005,9,11/7/2024,10000,Large
O00700,P001,9,4/20/2024,3000,Small
O00700,P007,5,8/25/2024,14000,Large
O00700,P007,10,4/4/2024,14000,Large
O00700,P002,8,4/7/2024,9000,Large
O00700,P002,9,7/17/2024,5000,Small
O00700,P007,10,3/5/2024,12000,Regular
O00700,P001,2,10/21/2024,7000,Large
O00700,P006,7,9/16/2024,12000,Regular
O00701,P002,4,1/27/2024,7000,Regular
O00701,P006,3,3/25/2024,14000,Large
O00701,P001,3,3/26/2024,5000,Regular
O00702,P002,2,1/23/2024,9000,Large
O00702,P008,5,4/9/2024,12000,Regular
O00702,P005,1,8/9/2024,8000,Regular
O00703,P006,4,12/8/2024,12000,Regular
O00703,P003,1,7/20/2024,8000,Regular
O00703,P007,6,11/3/2024,14000,Large
O00703,P003,3,7/5/2024,10000,Large
O00703,P006,5,7/1/2024,12000,Regular
O00704,P006,5,6/5/2024,14000,Large
O00704,P003,1,9/5/2024,6000,Small
O00704,P008,8,2/20/2024,14000,Large
O00704,P002,1,11/22/2024,5000,Small
O00704,P003,10,2/22/2024,8000,Regular
O00704,P006,6,8/6/2024,10000,Small
O00705,P003,10,7/18/2024,10000,Large
O00705,P006,9,4/22/2024,14000,Large
O00707,P005,2,4/17/2024,10000,Large
O00707,P007,6,5/3/2024,14000,Large
O00708,P002,6,1/20/2024,5000,Small
O00709,P003,7,7/21/2024,6000,Small
O00709,P006,10,11/19/2024,14000,Large
O00709,P005,5,11/5/2024,10000,Large
O00709,P003,7,2/19/2024,8000,Regular
O00709,P003,6,7/27/2024,8000,Regular
O00709,P006,5,3/7/2024,12000,Regular
O00710,P008,4,12/19/2024,14000,Large
O00710,P003,10,3/1/2024,8000,Regular
O00710,P002,8,11/1/2024,7000,Regular
O00710,P001,1,12/17/2024,5000,Regular
O00710,P007,9,3/22/2024,12000,Regular
O00711,P003,7,9/23/2024,6000,Small
O00711,P002,2,8/17/2024,5000,Small
O00712,P007,6,4/23/2024,10000,Small
O00713,P003,9,12/23/2024,8000,Regular
O00713,P006,3,8/3/2024,10000,Small
O00714,P003,9,9/7/2024,6000,Small
O00714,P007,5,12/1/2024,10000,Small
O00714,P008,1,8/8/2024,14000,Large
O00714,P003,5,8/28/2024,8000,Regular
O00714,P003,4,4/6/2024,10000,Large
O00714,P008,8,6/9/2024,12000,Regular
O00714,P002,5,3/11/2024,9000,Large
O00714,P001,1,2/12/2024,7000,Large
O00715,P006,5,12/1/2024,12000,Regular
O00715,P002,4,5/2/2024,5000,Small
O00715,P005,5,11/7/2024,10000,Large
O00715,P004,5,5/30/2024,6000,Small
O00716,P006,2,6/15/2024,10000,Small
O00716,P008,9,7/27/2024,10000,Small
O00716,P001,8,5/9/2024,3000,Small
O00716,P003,2,1/8/2024,6000,Small
O00716,P006,7,8/1/2024,14000,Large
O00717,P004,4,9/10/2024,8000,Regular
O00718,P001,6,12/20/2024,5000,Regular
O00718,P002,1,11/13/2024,5000,Small
O00718,P004,4,2/15/2024,8000,Regular
O00719,P002,4,11/4/2024,5000,Small
O00719,P006,9,1/1/2024,14000,Large
O00720,P007,1,1/2/2024,12000,Regular
O00720,P002,1,1/18/2024,5000,Small
O00720,P003,2,10/20/2024,10000,Large
O00720,P006,1,8/9/2024,14000,Large
O00721,P007,4,5/14/2024,12000,Regular
O00721,P007,10,11/2/2024,10000,Small
O00721,P003,7,1/23/2024,6000,Small
O00721,P002,9,11/23/2024,5000,Small
O00722,P003,3,4/1/2024,6000,Small
O00723,P001,4,12/18/2024,5000,Regular
O00724,P005,9,4/3/2024,10000,Large
O00724,P005,7,9/10/2024,10000,Large
O00725,P002,2,5/11/2024,9000,Large
O00725,P005,5,8/4/2024,6000,Small
O00725,P005,8,8/11/2024,8000,Regular
O00725,P005,1,2/23/2024,10000,Large
O00726,P007,3,12/1/2024,10000,Small
O00726,P001,3,10/27/2024,3000,Small
O00726,P005,1,2/12/2024,6000,Small
O00726,P006,7,4/9/2024,10000,Small
O00726,P005,9,3/20/2024,6000,Small
O00726,P005,10,10/31/2024,6000,Small
O00726,P008,6,3/15/2024,14000,Large
O00726,P007,3,7/31/2024,12000,Regular
O00726,P005,6,12/28/2024,10000,Large
O00727,P007,5,12/2/2024,12000,Regular
O00727,P006,9,8/21/2024,12000,Regular
O00727,P001,10,5/16/2024,7000,Large
O00727,P002,9,11/28/2024,7000,Regular
O00727,P001,3,6/18/2024,3000,Small
O00727,P005,6,3/1/2024,10000,Large
O00727,P005,4,1/4/2024,8000,Regular
O00728,P007,7,7/23/2024,12000,Regular
O00728,P004,6,10/20/2024,10000,Large
O00729,P003,4,10/14/2024,10000,Large
O00729,P002,5,8/20/2024,7000,Regular
O00729,P005,8,3/4/2024,8000,Regular
O00729,P001,4,6/21/2024,3000,Small
O00730,P003,5,8/22/2024,10000,Large
O00730,P005,8,2/6/2024,10000,Large
O00730,P007,5,12/19/2024,10000,Small
O00731,P003,6,6/14/2024,10000,Large
O00731,P003,3,11/23/2024,6000,Small
O00732,P007,1,7/3/2024,14000,Large
O00732,P005,8,4/15/2024,8000,Regular
O00732,P004,8,3/16/2024,8000,Regular
O00732,P008,7,4/28/2024,10000,Small
O00733,P007,7,4/27/2024,14000,Large
O00733,P004,6,9/26/2024,10000,Large
O00733,P006,6,10/9/2024,14000,Large
O00734,P006,5,8/30/2024,14000,Large
O00734,P006,3,3/11/2024,12000,Regular
O00735,P004,2,8/26/2024,6000,Small
O00735,P007,3,3/17/2024,10000,Small
O00736,P008,3,6/4/2024,10000,Small
O00736,P007,3,11/26/2024,10000,Small
O00736,P002,1,8/5/2024,5000,Small
O00736,P005,7,5/8/2024,6000,Small
O00736,P006,8,1/18/2024,12000,Regular
O00737,P008,6,4/11/2024,12000,Regular
O00737,P003,7,6/29/2024,6000,Small
O00738,P002,5,4/20/2024,5000,Small
O00738,P007,7,3/19/2024,12000,Regular
O00738,P004,7,10/23/2024,8000,Regular
O00738,P001,1,1/25/2024,7000,Large
O00739,P005,10,12/12/2024,6000,Small
O00739,P004,8,2/7/2024,6000,Small
O00739,P004,5,11/13/2024,10000,Large
O00740,P007,7,2/24/2024,12000,Regular
O00740,P002,10,11/11/2024,9000,Large
O00740,P004,6,1/23/2024,6000,Small
